data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,event_type_2,Police Involved?,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin2-rev,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
323677,788,TUN3389,3389,22-May-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Kebili,Douz,Douz,,Douz,33.4663,9.0203,1,Ansamed,National,"Protests were reported  in Douz, Kalaa and Fouar, where the demonstrators created a regional committee in support of the Tataouine demonstrations.",0,1515624304,TUN
323678,788,TUN3390,3390,22-May-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Kebili,Faouar,Faouar,,El Faouar,33.3542,8.6743,1,Maghreb Emergent,Regional,Inhabitants of El Faouar entered into a general strike. A peaceful march took place in front of the local governmental representation. Protesters demand employment and development. They also want to show solidarity with other protesters in Tataouine. Moreover the protesters closed the gaz-taps from the Perenco and Winstar companies.,0,1515624304,TUN
323679,788,TUN3391,3391,22-May-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Kebili,Faouar,Faouar,,El Faouar,33.3542,8.6743,1,Ansamed,National,"Protests were reported  in Douz, Kalaa and Fouar, where the demonstrators created a regional committee in support of the Tataouine demonstrations.",0,1515624304,TUN
323680,788,TUN3392,3392,22-May-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Kebili,Douz,Douz,,El Golaa,33.4849,9.0068,1,Ansamed,National,"Protests were reported  in Douz, Kalaa and Fouar, where the demonstrators created a regional committee in support of the Tataouine demonstrations.",0,1515624304,TUN
323681,788,TUN3393,3393,22-May-17,2017,1,Riots/Protests,Riot,1,Rioters (Tunisia),,5,Police Forces of Tunisia (2014-),Military Forces of Tunisia (2014-) National Guard,1,15,Northern Africa,Tunisia,Kebili,Kebili Nord,Kebili Nord,,Kebili,33.7044,8.969,1,Tunisien Numerique,National,"Inhabitants in Kebili  protested to show solidarity with the protesters in Tataouine. The protests later turned violent, with protesters and police clashing on the streets.",0,1515624304,TUN
449733,788,TUN3394,3394,22-May-17,2017,1,Riots/Protests,Riot,1,Rioters (Tunisia),,5,Police Forces of Tunisia (2014-),,1,15,Northern Africa,Tunisia,Medenine,Medenine Sud,Medenine Sud,,Medenine,33.355,10.5055,1,Shemsfm / Tunisien Numerique,National,"Inhabitants in Medenine protested to show solidarity with the protesters in Tataouine. The protests later turned violent, with protesters and police clashing on the streets.",0,1517851173,TUN
323683,788,TUN3395,3395,22-May-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Kasserine,Majel Belabbes,Majel Belabbes,,Mejen Bel Abbes,34.7501,8.5198,1,Mosaiquefm,National,People protested against the use of force by the police in El Kamour.,0,1515624304,TUN
323684,788,TUN3396,3396,22-May-17,2017,1,Riots/Protests,Riot,1,Rioters (Tunisia),,5,Police Forces of Tunisia (2014-),,1,15,Northern Africa,Tunisia,Tataouine,Remada,Remada,,Oued el Kamour,32.4587,9.7279,1,Shemsfm / AFP Englis,National,"A young protester was killed Monday after a national guard vehicle ""accidentally"" ran him over. The death comes as tensions have risen between protesters and security forces outside the El Kamour oil and gas pumping station.Protesters have been camping outside the desert installation in the Tataouine region for around a month, blocking trucks from entering, to demand a share of local resources and priority for jobs in the sector.Security forces fired tear gas at demonstrators in El Kamour on Monday as they tried to storm the facility. The headquarters of the national guard in Tataouine was torched and security forces vehicles set ablaze. Several people were hospitalized. The National Guard forces moved back to the barracks after the riots in El Kamour.",1,1515624304,TUN
323685,788,TUN3397,3397,22-May-17,2017,1,Riots/Protests,Riot,0,Rioters (Tunisia),,5,,,0,50,Northern Africa,Tunisia,Kebili,Souk El Ahed,Souk El Ahed,,Souk Lahad,33.7771,8.8603,1,Maghreb Emergent,Regional,Inhabitants in Souk Lahad protested to show solidarity with the protesters in Tataouine. They also blocked the street with burning tires.,0,1515624304,TUN
323686,788,TUN3398,3398,22-May-17,2017,1,Riots/Protests,Riot,1,Rioters (Tunisia),,5,Police Forces of Tunisia (2014-),Military Forces of Tunisia (2014-) National Guard,1,15,Northern Africa,Tunisia,Tataouine,Tataouine Nord,Tataouine Nord,,Tataouine,32.9297,10.4518,2,AFP English,International,Residents staged a protest in support of the El-Kamour sit-in. Clashes erupted outside the Tataouine governor's office. Several people were hospitalized.,0,1515624304,TUN
323687,788,TUN3399,3399,22-May-17,2017,1,Riots/Protests,Riot,0,Rioters (Tunisia),,5,,,0,50,Northern Africa,Tunisia,Tataouine,Tataouine Nord,Tataouine Nord,,Tataouine,32.9297,10.4518,2,Maghreb Emergent,Regional,Inhabitants in Jomna protested to show solidarity with the protesters in Tataouine. They also blocked the street with burning tires.,0,1515624304,TUN
323688,788,TUN3400,3400,22-May-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Tunis,Bab Souika,Bab Souika,,Tunis,36.819,10.1658,1,Shemsfm / Mosaiquefm; AFP English,National,"Taxi drivers started a 3-day strike, protesting against police behaviour on the streets. In Tunis they blocked the Moncef Bey road, causing traffic jams. They suspended the strike on the second day. On the same day Two protests were  held in Tunis, with demonstrators echoing the rallying cry of Tataouine residents and chanting: ""We won't give up!"" The demonstrators protested against French oil companies and demanded ""the nationalisation of oil resources and the expulsion of foreign companies"", considering that they ""exploit and impoverish the State"".",0,1515624304,TUN
323673,788,TUN3385,3385,20-May-17,2017,1,Riots/Protests,Riot,0,Rioters (Tunisia),,5,,,0,50,Northern Africa,Tunisia,Kebili,Douz,Douz,,Douz,33.4663,9.0203,1,Shemsfm,National,"Rioters shut down a gas & oil installation in Chekika, Douz, to protest against their exclusion from negotiations.",0,1515624304,TUN
323674,788,TUN3386,3386,20-May-17,2017,1,Riots/Protests,Riot,0,Rioters (Tunisia),,5,Military Forces of Tunisia (2014-),,1,15,Northern Africa,Tunisia,Tataouine,Remada,Remada,,Oued el Kamour,32.4587,9.7279,1,AFP English; Shemsfm; Mosaiquefm,National,"Rioters in Tunisia on Saturday attacked and shut down an oil and gas installation. Earlier, soldiers twice fired warning shots into the air on Saturday to stop demonstrators from storming the El Kamour gas and oil pumping station.",0,1515624304,TUN
323672,788,TUN3384,3384,19-May-17,2017,1,Battle-No change of territory,Battle-No change of territory,0,Military Forces of Tunisia (2014-),,1,Unidentified Armed Group (Tunisia),,3,13,Northern Africa,Tunisia,Kasserine,Sbiba,Sbiba,,Sbiba,35.5433,9.0737,2,Menastream,Subnational,"Clashes reported to have taken place between army units & armed militants at Jebel Mghila. More precisely in Douar KhraÃÂ¯fiya/Thmad where ISIS militants on Nov 5, 2016 killed soldier Said Ghozlani",0,1515624304,TUN
323671,788,TUN3383,3383,18-May-17,2017,2,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Tunis,Bab Souika,Bab Souika,,Tunis,36.819,10.1658,1,Mosaiquefm,National,Omdas (Sheikhs) from different parts of Tunisia came together in Tunisia to demand the promulgation of a law that regulates their status and improves their financial situation.,0,1515624304,TUN
323667,788,TUN3379,3379,17-May-17,2017,1,Riots/Protests,Riot,0,Rioters (Tunisia),,5,,,0,50,Northern Africa,Tunisia,Kasserine,Ezzouhour,Ezzouhour-Kasserine,,Ezzouhour,35.1711,8.8286,1,Tunisien Numerique,National,Protesters demonstrated in front of the hospital in Kasserine and then blocked the crossroads in Ezzouhour with burned tires. They were protesting against the demise of a baby in a Hospital in Kasserine.,0,1515624304,TUN
323668,788,TUN3380,3380,17-May-17,2017,1,Riots/Protests,Protest,1,Police Forces of Tunisia (2014-),,1,Protesters (Tunisia),,6,16,Northern Africa,Tunisia,Jendouba,Jendouba Nord,Jendouba Nord,,Jendouba,36.5011,8.7802,1,Shemsfm,National,Unemployed alumni protested in front of the citizen's office in Jendouba. The security forces attacked them while they were waging a sit-in.,0,1515624304,TUN
323669,788,TUN3381,3381,17-May-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Kasserine,Ezzouhour,Ezzouhour-Kasserine,,Kasserine,35.1676,8.8365,1,Tunisien Numerique,National,Protesters demonstrated in front of the hospital in Kasserine and then blocked the crossroads in Ezzouhour with burned tires. They were protesting against the demise of a baby in a Hospital in Kasserine.,0,1515624304,TUN
323670,788,TUN3382,3382,17-May-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Tunis,Bab Souika,Bab Souika,,Tunis,36.819,10.1658,1,Mosaiquefm,National,The syndicate of the agents of the general directory of security called for a meeting in front of the interior ministry and claim better working conditions.,0,1515624304,TUN
323662,788,TUN3374,3374,16-May-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Kebili,Faouar,Faouar,,El Faouar,33.3542,8.6743,1,Mosaiquefm,National,Protesters in El Faouar organized a sit-in in front of the oil companies (Perenco).,0,1515624304,TUN
323663,788,TUN3375,3375,16-May-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Kebili,Douz,Douz,,El Golaa,33.4849,9.0068,1,Shemsfm,National,Protesters in Al Goola closed the gas-taps of the Perenco enterprise in order to show their solidarity with the protesters in El Fouar and Douz.,0,1515624304,TUN
323664,788,TUN3376,3376,16-May-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Tataouine,Remada,Remada,,Oued el Kamour,32.4587,9.7279,1,Tunisien Numerique,National,Some protesters started a sit-in near a central gaz-tap to continue protesting against unemployment and for a fair share of oil income. The rest of them dissolved their earlier sit-in.,0,1515624304,TUN
323665,788,TUN3377,3377,16-May-17,2017,1,Riots/Protests,Protest,0,Military Forces of Tunisia (2014-),,1,Protesters (Tunisia),,6,16,Northern Africa,Tunisia,Sfax,Skhira,Skhira,,Skhira,34.2992,10.07,1,Tunisien Numerique,National,Protesters in Skhira tried to close the gas-taps in Skhira. Their advance was prevented by the army that is stationed there to protect them.,0,1515624304,TUN
323666,788,TUN3378,3378,16-May-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Tunis,Bab Souika,Bab Souika,,Tunis,36.819,10.1658,1,Tunisien Numerique,National,Street hawkers demonstrated in front of the police post in Al Halfaouine to demand the liberation of their colleague.,0,1515624304,TUN
323657,788,TUN3369,3369,15-May-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),Journalists (Tunisia),6,,,0,60,Northern Africa,Tunisia,Kairouan,Kairouan Sud,Kairouan Sud,,Kairouan,35.6781,10.0963,1,Shemsfm,National,Journalists and civil society representatives prorested in order to short solidarity with their colleague and president of the Tunisian Union of Media Associations Salam Malik who was condemned to 6 months in prison.,0,1515624304,TUN
323658,788,TUN3370,3370,15-May-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Sidi Bou Zid,Menzel Bouzaiene,Menzel Bouzaiene,,Menzel Bouzaiane,34.574,9.429,1,Mosaiquefm,National,"Unemployed alumni protested and shut down the municipality, post and regional representation.",0,1515624304,TUN
323659,788,TUN3371,3371,15-May-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),Journalists (Tunisia),6,,,0,60,Northern Africa,Tunisia,Sfax,Sfax Medina,Sfax Medina,,Sfax,34.7406,10.7603,1,Shemsfm,National,Journalists and civil society representatives prorested in order to short solidarity with their colleague and president of the Tunisian Union of Media Associations Salam Malik who was condemned to 6 months in prison.,0,1515624304,TUN
323660,788,TUN3372,3372,15-May-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),Journalists (Tunisia),6,,,0,60,Northern Africa,Tunisia,Tozeur,Tozeur,Tozeur,,Tozeur,33.9197,8.1335,1,Shemsfm,National,Journalists and civil society representatives prorested in order to short solidarity with their colleague and president of the Tunisian Union of Media Associations Salam Malik who was condemned to 6 months in prison.,0,1515624304,TUN
323661,788,TUN3373,3373,15-May-17,2017,2,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Tunis,Bab Souika,Bab Souika,,Tunis,36.819,10.1658,1,Agency Tunis Afrique Press,National,"Several young disabled people coming from different regions of the country staged a sit-in outside the Municipal Theatre in Tunis, protesting in sign language against the non-application of Article 48 of the Tunisian Constitution which guarantees the rights to work and free care.",0,1515624304,TUN
323656,788,TUN3368,3368,14-May-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Tozeur,Tozeur,Tozeur,,Tozeur,33.9197,8.1335,1,Shemsfm,National,"Inhabitants of Helba in Tozeur, organized a demonstration to call for an improvement of local infrastructure and public institutions.",0,1515624304,TUN
323654,788,TUN3366,3366,13-May-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Sfax,Sfax Medina,Sfax Medina,,Sfax,34.7406,10.7603,1,Shemsfm,National,Civil society activists demonstrated in front of the court of appeals.,0,1515624304,TUN
323655,788,TUN3367,3367,13-May-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),Manich Msemah,6,,,0,60,Northern Africa,Tunisia,Tunis,Bab Souika,Bab Souika,,Tunis,36.819,10.1658,1,AFP English,International,"More than 2,000 Tunisians protested Saturday in the capital against a bill that would allow officials being prosecuted for alleged corruption to be amnestied in exchange for reimbursing embezzled funds.""Corruption will not pass!"" shouted demonstrators including prominent politicians in central Tunis, after a call to protest from more that 50 non-government organisations and a group dubbed ""Manich Msamah"" (""I don't forgive"" in Arabic).",0,1515624304,TUN
323652,788,TUN3364,3364,12-May-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Kasserine,Hidra,Hidra,,Haidra,35.5663,8.4441,1,Mosaiquefm,National,Protesters in Hidra suspended their sit-in after finding an agreement with the local delegate. The border post to Algeria is now open again.,0,1515624304,TUN
323653,788,TUN3365,3365,12-May-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Kasserine,Sbeitla,Sbeitla,,Sbeitla,35.2315,9.1232,1,Shemsfm,National,Protesters in Sebitla suspended their sit-in after concluding an agreement with the governor.,0,1515624304,TUN
323648,788,TUN3360,3360,11-May-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Kebili,Douz,Douz,,Douz,33.4663,9.0203,1,Maghreb Emergent,Regional,Young people in Douz protested after president Essebsi announced the deployment of military forces to protect phosphate and petroleum zones in the South.,0,1515624304,TUN
323649,788,TUN3361,3361,11-May-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Kebili,Douz,Douz,,El Golaa,33.4849,9.0068,1,Maghreb Emergent,Regional,Young people in Goaa near Douz protested after president Essebsi announced the deployment of military forces to protect phosphate and petroleum zones in the South.,0,1515624304,TUN
323650,788,TUN3362,3362,11-May-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Tataouine,Tataouine Nord,Tataouine Nord,,Tataouine,32.9297,10.4518,1,Tunisiennumerique,National,People went to the streets to repudiate the speech of president Essebsi. The protesters invoke their right to development and are condemning the dispersing of sit-ins by security forces.,0,1515624304,TUN
323651,788,TUN3363,3363,11-May-17,2017,2,Strategic development,Strategic development,1,Police Forces of Tunisia (2014-),,1,Civilians (Tunisia),,7,17,Northern Africa,Tunisia,Tunis,Bab Souika,Bab Souika,,Tunis,36.819,10.1658,3,Tunisiennumerique,National,Arrest:A new security campaign led to the arrest of 491 searched individuals.,0,1515624304,TUN
323644,788,TUN3356,3356,10-May-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Tozeur,Degueche,Degueche,,Chott el Djerid,34.0333,8.2833,1,Shemsfm,National,Protesters stopped with their sit-in in Chott el-Jerid after an agreement between protesters and tlocal representatives was concluded.,0,1515624304,TUN
